variant,query_id,query_type,top_k,rerank,retriever,retrieval_cost,rerank_cost,generation_cost,total_cost,cost_usd,retrieval_latency_ms,rerank_latency_ms,generation_latency_ms,total_latency_ms,latency_ms,recall_at_k,mrr,ndcg_at_k,context_precision,context_recall,faithfulness,answer_term_coverage,hallucination_risk
hybrid_k5_rerank,q054,compliance,5.0,true,hybrid,5.7e-07,2e-05,6.348e-05,8.405e-05,8.405e-05,125.9,90.0,310.0,525.9,525.9,0.0,0.0,0.0,0.0,0.0,0.9833333333333333,1.0,0.010833333333333361
hybrid_k5_rerank,q055,policy_reasoning,5.0,true,hybrid,5.7e-07,2e-05,6.312e-05,8.369e-05,8.369e-05,125.9,90.0,310.0,525.9,525.9,0.5,1.0,0.6131471927654584,0.2,0.5,0.9846153846153847,0.8,0.08000000000000007
hybrid_k5_rerank,q056,multi_hop,5.0,true,hybrid,5.7e-07,2e-05,6.42e-05,8.477e-05,8.477e-05,125.9,90.0,310.0,525.9,525.9,0.3333333333333333,1.0,0.46927872602275644,0.2,0.3333333333333333,0.9852941176470589,0.6,0.14955882352941174
hybrid_dense_hash_k5_rerank,q001,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.384e-05,8.561e-05,8.561e-05,141.9,90.0,310.0,541.9,541.9,1.0,0.3333333333333333,0.5706417189553201,0.4,1.0,0.9836065573770492,0.8,0.08065573770491796
hybrid_dense_hash_k5_rerank,q002,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.384e-05,8.561e-05,8.561e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9846153846153847,1.0,0.010000000000000009
hybrid_dense_hash_k5_rerank,q003,stale_context,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.36e-05,8.537e-05,8.537e-05,141.9,90.0,310.0,541.9,541.9,0.5,0.5,0.38685280723454163,0.2,0.5,0.9838709677419355,0.8,0.08048387096774201
hybrid_dense_hash_k5_rerank,q004,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.336e-05,8.513e-05,8.513e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q005,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.372e-05,8.549e-05,8.549e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9841269841269841,1.0,0.010317460317460392
hybrid_dense_hash_k5_rerank,q006,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.48e-05,8.657e-05,8.657e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9833333333333333,1.0,0.010833333333333361
hybrid_dense_hash_k5_rerank,q007,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.372e-05,8.549e-05,8.549e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q008,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.324e-05,8.501e-05,8.501e-05,141.9,90.0,310.0,541.9,541.9,1.0,0.25,0.43067655807339306,0.2,1.0,0.9836065573770492,0.16666666666666666,0.30232240437158464
hybrid_dense_hash_k5_rerank,q009,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.444e-05,8.621e-05,8.621e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.4,1.0,0.9827586206896551,1.0,0.011206896551724133
hybrid_dense_hash_k5_rerank,q010,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.336e-05,8.513e-05,8.513e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.984375,1.0,0.010156249999999978
hybrid_dense_hash_k5_rerank,q011,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.42e-05,8.597e-05,8.597e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9838709677419355,1.0,0.010483870967741948
hybrid_dense_hash_k5_rerank,q012,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.456e-05,8.633e-05,8.633e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q013,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.408e-05,8.585e-05,8.585e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.984375,0.75,0.09765625
hybrid_dense_hash_k5_rerank,q014,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.372e-05,8.549e-05,8.549e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9838709677419355,1.0,0.010483870967741948
hybrid_dense_hash_k5_rerank,q015,multi_hop,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.42e-05,8.597e-05,8.597e-05,141.9,90.0,310.0,541.9,541.9,0.5,1.0,0.6131471927654584,0.2,0.5,1.0,0.8,0.07000000000000006
hybrid_dense_hash_k5_rerank,q016,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.204e-05,8.381e-05,8.381e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9818181818181818,1.0,0.011818181818181839
hybrid_dense_hash_k5_rerank,q017,vendor_risk,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.288e-05,8.465e-05,8.465e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q018,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.204e-05,8.381e-05,8.381e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.9818181818181818,1.0,0.011818181818181839
hybrid_dense_hash_k5_rerank,q019,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.36e-05,8.537e-05,8.537e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.07000000000000006
hybrid_dense_hash_k5_rerank,q020,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.528e-05,8.705e-05,8.705e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9824561403508771,1.0,0.01140350877192986
hybrid_dense_hash_k5_rerank,q021,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.48e-05,8.657e-05,8.657e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q022,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.312e-05,8.489e-05,8.489e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9836065573770492,1.0,0.010655737704918011
hybrid_dense_hash_k5_rerank,q023,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.264e-05,8.441e-05,8.441e-05,141.9,90.0,310.0,541.9,541.9,0.5,0.5,0.38685280723454163,0.2,0.5,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q024,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.276e-05,8.453e-05,8.453e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q025,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.18e-05,8.357e-05,8.357e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9846153846153847,1.0,0.010000000000000009
hybrid_dense_hash_k5_rerank,q026,vendor_risk,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.348e-05,8.525e-05,8.525e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9811320754716981,1.0,0.01226415094339628
hybrid_dense_hash_k5_rerank,q027,vendor_risk,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.264e-05,8.441e-05,8.441e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9824561403508771,1.0,0.01140350877192986
hybrid_dense_hash_k5_rerank,q028,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.156e-05,8.333e-05,8.333e-05,141.9,90.0,310.0,541.9,541.9,1.0,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q029,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.372e-05,8.549e-05,8.549e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q030,ambiguous,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.192e-05,8.369e-05,8.369e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,0.8772153153380493,0.4,1.0,0.984375,0.4,0.22015624999999994
hybrid_dense_hash_k5_rerank,q031,cloud_operations,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.336e-05,8.513e-05,8.513e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9827586206896551,1.0,0.011206896551724133
hybrid_dense_hash_k5_rerank,q032,cloud_operations,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.24e-05,8.417e-05,8.417e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,0.8,0.07000000000000006
hybrid_dense_hash_k5_rerank,q033,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.252e-05,8.429e-05,8.429e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9838709677419355,1.0,0.010483870967741948
hybrid_dense_hash_k5_rerank,q034,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.204e-05,8.381e-05,8.381e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9857142857142858,1.0,0.00928571428571423
hybrid_dense_hash_k5_rerank,q035,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.372e-05,8.549e-05,8.549e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9821428571428571,1.0,0.011607142857142927
hybrid_dense_hash_k5_rerank,q036,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.348e-05,8.525e-05,8.525e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q037,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.432e-05,8.609e-05,8.609e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q038,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.24e-05,8.417e-05,8.417e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q039,multi_hop,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.432e-05,8.609e-05,8.609e-05,141.9,90.0,310.0,541.9,541.9,0.6666666666666666,0.5,0.5307212739772434,0.4,0.6666666666666666,0.9830508474576272,0.6,0.15101694915254238
hybrid_dense_hash_k5_rerank,q040,multi_hop,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.468e-05,8.645e-05,8.645e-05,141.9,90.0,310.0,541.9,541.9,0.6666666666666666,1.0,0.6713860725233041,0.4,0.6666666666666666,0.9818181818181818,1.0,0.011818181818181839
hybrid_dense_hash_k5_rerank,q041,stale_context,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.276e-05,8.453e-05,8.453e-05,141.9,90.0,310.0,541.9,541.9,0.5,1.0,0.6131471927654584,0.2,0.5,0.9838709677419355,1.0,0.010483870967741948
hybrid_dense_hash_k5_rerank,q042,ambiguous,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.348e-05,8.525e-05,8.525e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.984375,0.2,0.29015625
hybrid_dense_hash_k5_rerank,q043,ambiguous,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.264e-05,8.441e-05,8.441e-05,141.9,90.0,310.0,541.9,541.9,0.6666666666666666,1.0,0.7653606369886217,0.4,0.6666666666666666,1.0,0.8,0.07000000000000006
hybrid_dense_hash_k5_rerank,q044,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.396e-05,8.573e-05,8.573e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q045,multi_hop,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.336e-05,8.513e-05,8.513e-05,141.9,90.0,310.0,541.9,541.9,0.5,1.0,0.6131471927654584,0.2,0.5,1.0,0.8,0.07000000000000006
hybrid_dense_hash_k5_rerank,q046,vendor_risk,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.3e-05,8.477e-05,8.477e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9807692307692307,1.0,0.012500000000000067
hybrid_dense_hash_k5_rerank,q047,cloud_operations,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.252e-05,8.429e-05,8.429e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.9841269841269841,1.0,0.010317460317460392
hybrid_dense_hash_k5_rerank,q048,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.42e-05,8.597e-05,8.597e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9848484848484849,0.75,0.0973484848484849
hybrid_dense_hash_k5_rerank,q049,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.216e-05,8.393e-05,8.393e-05,141.9,90.0,310.0,541.9,541.9,0.5,0.3333333333333333,0.3065735963827292,0.2,0.5,0.9818181818181818,1.0,0.011818181818181839
hybrid_dense_hash_k5_rerank,q050,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.384e-05,8.561e-05,8.561e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,0.9838709677419355,0.8,0.08048387096774201
hybrid_dense_hash_k5_rerank,q051,stale_context,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.432e-05,8.609e-05,8.609e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.9848484848484849,1.0,0.009848484848484884
hybrid_dense_hash_k5_rerank,q052,fact_lookup,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.408e-05,8.585e-05,8.585e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.984375,1.0,0.010156249999999978
hybrid_dense_hash_k5_rerank,q053,cost_latency,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.456e-05,8.633e-05,8.633e-05,141.9,90.0,310.0,541.9,541.9,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.0
hybrid_dense_hash_k5_rerank,q054,compliance,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.42e-05,8.597e-05,8.597e-05,141.9,90.0,310.0,541.9,541.9,0.0,0.0,0.0,0.0,0.0,0.9848484848484849,1.0,0.009848484848484884
hybrid_dense_hash_k5_rerank,q055,policy_reasoning,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.276e-05,8.453e-05,8.453e-05,141.9,90.0,310.0,541.9,541.9,0.5,1.0,0.6131471927654584,0.2,0.5,1.0,0.6,0.14
hybrid_dense_hash_k5_rerank,q056,multi_hop,5.0,true,hybrid_dense_hash,1.77e-06,2e-05,6.54e-05,8.717e-05,8.717e-05,141.9,90.0,310.0,541.9,541.9,0.3333333333333333,0.5,0.2960819109658652,0.2,0.3333333333333333,0.9857142857142858,0.6,0.14928571428571424
